"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_len","l64 - val_len__MIN","l64 - val_len__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_len","l128 - val_len__MIN","l128 - val_len__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_len","l8 - val_len__MIN","l8 - val_len__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_len","l32 - val_len__MIN","l32 - val_len__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_len","l16 - val_len__MIN","l16 - val_len__MAX"
"89","774","774","774","39.64158248901367","39.64158248901367","39.64158248901367","774","774","774","79.35608673095703","79.35608673095703","79.35608673095703","774","774","774","6.48966646194458","6.48966646194458","6.48966646194458","774","774","774","19.697250366210938","19.697250366210938","19.697250366210938","774","774","774","15.144583702087402","15.144583702087402","15.144583702087402"
"90","783","783","783","39.80466842651367","39.80466842651367","39.80466842651367","783","783","783","81.83100128173828","81.83100128173828","81.83100128173828","783","783","783","6.651416778564453","6.651416778564453","6.651416778564453","783","783","783","18.470083236694336","18.470083236694336","18.470083236694336","783","783","783","15.428750038146973","15.428750038146973","15.428750038146973"
"91","792","792","792","38.715999603271484","38.715999603271484","38.715999603271484","792","792","792","76.77783203125","76.77783203125","76.77783203125","792","792","792","6.79658317565918","6.79658317565918","6.79658317565918","792","792","792","21.14550018310547","21.14550018310547","21.14550018310547","792","792","792","15.366083145141602","15.366083145141602","15.366083145141602"
"92","800","800","800","39.41258239746094","39.41258239746094","39.41258239746094","800","800","800","74.19400024414062","74.19400024414062","74.19400024414062","800","800","800","6.671000003814697","6.671000003814697","6.671000003814697","800","800","800","20.13858413696289","20.13858413696289","20.13858413696289","800","800","800","15.437166213989258","15.437166213989258","15.437166213989258"
"93","809","809","809","39.89933395385742","39.89933395385742","39.89933395385742","809","809","809","77.45408630371094","77.45408630371094","77.45408630371094","809","809","809","6.739083290100098","6.739083290100098","6.739083290100098","809","809","809","18.681499481201172","18.681499481201172","18.681499481201172","809","809","809","15.396499633789062","15.396499633789062","15.396499633789062"
"94","817","817","817","38.8250846862793","38.8250846862793","38.8250846862793","817","817","817","84.1302490234375","84.1302490234375","84.1302490234375","817","817","817","6.577166557312012","6.577166557312012","6.577166557312012","817","817","817","20.23900032043457","20.23900032043457","20.23900032043457","817","817","817","15.569416999816895","15.569416999816895","15.569416999816895"
"95","826","826","826","40.77216720581055","40.77216720581055","40.77216720581055","826","826","826","93.28199768066406","93.28199768066406","93.28199768066406","826","826","826","6.710416793823242","6.710416793823242","6.710416793823242","826","826","826","20.121416091918945","20.121416091918945","20.121416091918945","826","826","826","15.309499740600586","15.309499740600586","15.309499740600586"
"96","834","834","834","41.20783233642578","41.20783233642578","41.20783233642578","834","834","834","83.75633239746094","83.75633239746094","83.75633239746094","834","834","834","6.932833194732666","6.932833194732666","6.932833194732666","834","834","834","20.725000381469727","20.725000381469727","20.725000381469727","834","834","834","15.442916870117188","15.442916870117188","15.442916870117188"
"97","843","843","843","42.196834564208984","42.196834564208984","42.196834564208984","843","843","843","79.18233489990234","79.18233489990234","79.18233489990234","843","843","843","6.4686665534973145","6.4686665534973145","6.4686665534973145","843","843","843","20.106666564941406","20.106666564941406","20.106666564941406","843","843","843","15.238333702087402","15.238333702087402","15.238333702087402"
"98","851","851","851","41.859249114990234","41.859249114990234","41.859249114990234","851","851","851","90.31916809082031","90.31916809082031","90.31916809082031","851","851","851","6.60099983215332","6.60099983215332","6.60099983215332","851","851","851","19.249082565307617","19.249082565307617","19.249082565307617","851","851","851","15.370583534240723","15.370583534240723","15.370583534240723"
"99","860","860","860","43.1158332824707","43.1158332824707","43.1158332824707","860","860","860","85.45308685302734","85.45308685302734","85.45308685302734","860","860","860","6.770666599273682","6.770666599273682","6.770666599273682","860","860","860","20.30641746520996","20.30641746520996","20.30641746520996","860","860","860","15.51883316040039","15.51883316040039","15.51883316040039"
"100","869","869","869","43.447166442871094","43.447166442871094","43.447166442871094","869","869","869","90.5876693725586","90.5876693725586","90.5876693725586","869","869","869","6.715000152587891","6.715000152587891","6.715000152587891","869","869","869","19.049333572387695","19.049333572387695","19.049333572387695","869","869","869","15.454750061035156","15.454750061035156","15.454750061035156"
"101","878","878","878","43.56366729736328","43.56366729736328","43.56366729736328","878","878","878","84.1762466430664","84.1762466430664","84.1762466430664","878","878","878","6.703916549682617","6.703916549682617","6.703916549682617","878","878","878","19.783750534057617","19.783750534057617","19.783750534057617","878","878","878","15.583916664123535","15.583916664123535","15.583916664123535"
"102","886","886","886","41.5577507019043","41.5577507019043","41.5577507019043","886","886","886","89.80274963378906","89.80274963378906","89.80274963378906","886","886","886","6.829416751861572","6.829416751861572","6.829416751861572","886","886","886","18.89583396911621","18.89583396911621","18.89583396911621","886","886","886","15.294166564941406","15.294166564941406","15.294166564941406"
"103","895","895","895","42.68083190917969","42.68083190917969","42.68083190917969","895","895","895","100.93524932861328","100.93524932861328","100.93524932861328","895","895","895","6.74008321762085","6.74008321762085","6.74008321762085","895","895","895","19.23183250427246","19.23183250427246","19.23183250427246","895","895","895","15.63308334350586","15.63308334350586","15.63308334350586"
"104","903","903","903","41.1644172668457","41.1644172668457","41.1644172668457","903","903","903","93.51433563232422","93.51433563232422","93.51433563232422","903","903","903","6.530666828155518","6.530666828155518","6.530666828155518","903","903","903","20.69708251953125","20.69708251953125","20.69708251953125","903","903","903","15.664999961853027","15.664999961853027","15.664999961853027"
"105","912","912","912","40.544334411621094","40.544334411621094","40.544334411621094","912","912","912","86.64824676513672","86.64824676513672","86.64824676513672","912","912","912","6.828833103179932","6.828833103179932","6.828833103179932","912","912","912","20.135833740234375","20.135833740234375","20.135833740234375","912","912","912","15.441749572753906","15.441749572753906","15.441749572753906"
"106","920","920","920","40.98400115966797","40.98400115966797","40.98400115966797","920","920","920","97.90116882324219","97.90116882324219","97.90116882324219","920","920","920","6.197999954223633","6.197999954223633","6.197999954223633","920","920","920","18.626249313354492","18.626249313354492","18.626249313354492","920","920","920","15.37891674041748","15.37891674041748","15.37891674041748"
"107","929","929","929","41.158416748046875","41.158416748046875","41.158416748046875","929","929","929","91.21074676513672","91.21074676513672","91.21074676513672","929","929","929","6.36733341217041","6.36733341217041","6.36733341217041","929","929","929","19.577917098999023","19.577917098999023","19.577917098999023","929","929","929","15.686416625976562","15.686416625976562","15.686416625976562"
"108","937","937","937","44.587501525878906","44.587501525878906","44.587501525878906","937","937","937","93.9399185180664","93.9399185180664","93.9399185180664","937","937","937","6.7457499504089355","6.7457499504089355","6.7457499504089355","937","937","937","19.789167404174805","19.789167404174805","19.789167404174805","937","937","937","15.492250442504883","15.492250442504883","15.492250442504883"
"109","946","946","946","43.486167907714844","43.486167907714844","43.486167907714844","946","946","946","85.6082534790039","85.6082534790039","85.6082534790039","946","946","946","6.749499797821045","6.749499797821045","6.749499797821045","946","946","946","19.522083282470703","19.522083282470703","19.522083282470703","946","946","946","15.545583724975586","15.545583724975586","15.545583724975586"
"110","955","955","955","41.512332916259766","41.512332916259766","41.512332916259766","955","955","955","94.27766418457031","94.27766418457031","94.27766418457031","955","955","955","6.588749885559082","6.588749885559082","6.588749885559082","955","955","955","20.15041732788086","20.15041732788086","20.15041732788086","955","955","955","15.497333526611328","15.497333526611328","15.497333526611328"
"111","964","964","964","42.938499450683594","42.938499450683594","42.938499450683594","964","964","964","82.1024169921875","82.1024169921875","82.1024169921875","964","964","964","6.577333450317383","6.577333450317383","6.577333450317383","964","964","964","18.744583129882812","18.744583129882812","18.744583129882812","964","964","964","15.500916481018066","15.500916481018066","15.500916481018066"
"112","972","972","972","45.65941619873047","45.65941619873047","45.65941619873047","972","972","972","96.611083984375","96.611083984375","96.611083984375","972","972","972","6.339083194732666","6.339083194732666","6.339083194732666","972","972","972","18.815000534057617","18.815000534057617","18.815000534057617","972","972","972","15.270833015441895","15.270833015441895","15.270833015441895"
"113","981","981","981","44.775081634521484","44.775081634521484","44.775081634521484","981","981","981","95.42141723632812","95.42141723632812","95.42141723632812","981","981","981","6.459750175476074","6.459750175476074","6.459750175476074","981","981","981","19.332582473754883","19.332582473754883","19.332582473754883","981","981","981","15.637666702270508","15.637666702270508","15.637666702270508"
"114","989","989","989","45.11408233642578","45.11408233642578","45.11408233642578","989","989","989","97.4114990234375","97.4114990234375","97.4114990234375","989","989","989","6.728333473205566","6.728333473205566","6.728333473205566","989","989","989","19.320167541503906","19.320167541503906","19.320167541503906","989","989","989","15.5225830078125","15.5225830078125","15.5225830078125"
"115","998","998","998","43.907081604003906","43.907081604003906","43.907081604003906","998","998","998","92.42308044433594","92.42308044433594","92.42308044433594","998","998","998","6.660083293914795","6.660083293914795","6.660083293914795","998","998","998","18.757667541503906","18.757667541503906","18.757667541503906","998","998","998","15.518166542053223","15.518166542053223","15.518166542053223"
"116","1006","1006","1006","44.70574951171875","44.70574951171875","44.70574951171875","1006","1006","1006","99.88683319091797","99.88683319091797","99.88683319091797","1006","1006","1006","6.583666801452637","6.583666801452637","6.583666801452637","1006","1006","1006","20.193750381469727","20.193750381469727","20.193750381469727","1006","1006","1006","15.630749702453613","15.630749702453613","15.630749702453613"
