"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_loss","l64 - val_loss__MIN","l64 - val_loss__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_loss","l128 - val_loss__MIN","l128 - val_loss__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_loss","l8 - val_loss__MIN","l8 - val_loss__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_loss","l32 - val_loss__MIN","l32 - val_loss__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_loss","l16 - val_loss__MIN","l16 - val_loss__MAX"
"980","8437","8437","8437","0.017452305182814598","0.017452305182814598","0.017452305182814598","","","","","","","","","","","","","","","","","","","","","","","",""
"981","8446","8446","8446","0.01756160706281662","0.01756160706281662","0.01756160706281662","","","","","","","","","","","","","","","","","","","","","","","",""
"982","8454","8454","8454","0.017876271158456802","0.017876271158456802","0.017876271158456802","","","","","","","","","","","","","","","","","","","","","","","",""
"983","8463","8463","8463","0.017683660611510277","0.017683660611510277","0.017683660611510277","","","","","","","","","","","","","","","","","","","","","","","",""
"984","8471","8471","8471","0.017631683498620987","0.017631683498620987","0.017631683498620987","","","","","","","","","","","","","","","","","","","","","","","",""
"985","8480","8480","8480","0.01762925274670124","0.01762925274670124","0.01762925274670124","","","","","","","","","","","","","","","","","","","","","","","",""
"986","8488","8488","8488","0.01756451651453972","0.01756451651453972","0.01756451651453972","","","","","","","","","","","","","","","","","","","","","","","",""
"987","8497","8497","8497","0.01760062202811241","0.01760062202811241","0.01760062202811241","","","","","","","","","","","","","","","","","","","","","","","",""
"988","8505","8505","8505","0.017731105908751488","0.017731105908751488","0.017731105908751488","","","","","","","","","","","","","","","","","","","","","","","",""
"989","8514","8514","8514","0.017556650564074516","0.017556650564074516","0.017556650564074516","","","","","","","","","","","","","","","","","","","","","","","",""
"990","8523","8523","8523","0.017533298581838608","0.017533298581838608","0.017533298581838608","","","","","","","","","","","","","","","","","","","","","","","",""
"991","8532","8532","8532","0.01755090244114399","0.01755090244114399","0.01755090244114399","","","","","","","","","","","","","","","","","","","","","","","",""
"992","8540","8540","8540","0.017516864463686943","0.017516864463686943","0.017516864463686943","","","","","","","","","","","","","","","","","","","","","","","",""
"993","8549","8549","8549","0.017490236088633537","0.017490236088633537","0.017490236088633537","","","","","","","","","","","","","","","","","","","","","","","",""
"994","8557","8557","8557","0.01761579141020775","0.01761579141020775","0.01761579141020775","","","","","","","","","","","","","","","","","","","","","","","",""
"995","8566","8566","8566","0.017680229619145393","0.017680229619145393","0.017680229619145393","","","","","","","","","","","","","","","","","","","","","","","",""
"996","8574","8574","8574","0.017600594088435173","0.017600594088435173","0.017600594088435173","","","","","","","","","","","","","","","","","","","","","","","",""
"997","8583","8583","8583","0.01769455336034298","0.01769455336034298","0.01769455336034298","","","","","","","","","","","","","","","","","","","","","","","",""
"998","8591","8591","8591","0.01756158284842968","0.01756158284842968","0.01756158284842968","","","","","","","","","","","","","","","","","","","","","","","",""
"999","8600","8600","8600","0.017618561163544655","0.017618561163544655","0.017618561163544655","","","","","","","","","","","","","","","","","","","","","","","",""
"1000","8609","8609","8609","0.017454994842410088","0.017454994842410088","0.017454994842410088","","","","","","","","","","","","","","","","","","","","","","","",""
"1001","8618","8618","8618","0.017519768327474594","0.017519768327474594","0.017519768327474594","","","","","","","","","","","","","","","","","","","","","","","",""
"1002","8626","8626","8626","0.0177222341299057","0.0177222341299057","0.0177222341299057","","","","","","","","","","","","","","","","","","","","","","","",""
"1003","8635","8635","8635","0.01750432699918747","0.01750432699918747","0.01750432699918747","","","","","","","","","","","","","","","","","","","","","","","",""
"1004","8643","8643","8643","0.017724309116601944","0.017724309116601944","0.017724309116601944","","","","","","","","","","","","","","","","","","","","","","","",""
"1005","8652","8652","8652","0.017599474638700485","0.017599474638700485","0.017599474638700485","","","","","","","","","","","","","","","","","","","","","","","",""
"1006","8660","8660","8660","0.017597399652004242","0.017597399652004242","0.017597399652004242","","","","","","","","","","","","","","","","","","","","","","","",""
"1007","8669","8669","8669","0.01773739419877529","0.01773739419877529","0.01773739419877529","","","","","","","","","","","","","","","","","","","","","","","",""
"1008","8677","8677","8677","0.017506413161754608","0.017506413161754608","0.017506413161754608","","","","","","","","","","","","","","","","","","","","","","","",""
"1009","8686","8686","8686","0.017445333302021027","0.017445333302021027","0.017445333302021027","","","","","","","","","","","","","","","","","","","","","","","",""
"1010","8695","8695","8695","0.017613990232348442","0.017613990232348442","0.017613990232348442","","","","","","","","","","","","","","","","","","","","","","","",""
"1011","8704","8704","8704","0.01761792041361332","0.01761792041361332","0.01761792041361332","","","","","","","","","","","","","","","","","","","","","","","",""
"1012","8712","8712","8712","0.01746569387614727","0.01746569387614727","0.01746569387614727","","","","","","","","","","","","","","","","","","","","","","","",""
"1013","8721","8721","8721","0.017620284110307693","0.017620284110307693","0.017620284110307693","","","","","","","","","","","","","","","","","","","","","","","",""
"1014","8729","8729","8729","0.017557591199874878","0.017557591199874878","0.017557591199874878","","","","","","","","","","","","","","","","","","","","","","","",""
"1015","8738","8738","8738","0.017537664622068405","0.017537664622068405","0.017537664622068405","","","","","","","","","","","","","","","","","","","","","","","",""
"1016","8746","8746","8746","0.017528651282191277","0.017528651282191277","0.017528651282191277","","","","","","","","","","","","","","","","","","","","","","","",""
"1017","8755","8755","8755","0.017547285184264183","0.017547285184264183","0.017547285184264183","","","","","","","","","","","","","","","","","","","","","","","",""
"1018","8763","8763","8763","0.01751590147614479","0.01751590147614479","0.01751590147614479","","","","","","","","","","","","","","","","","","","","","","","",""
"1019","8772","8772","8772","0.017632072791457176","0.017632072791457176","0.017632072791457176","","","","","","","","","","","","","","","","","","","","","","","",""
"1020","8781","8781","8781","0.0176051314920187","0.0176051314920187","0.0176051314920187","","","","","","","","","","","","","","","","","","","","","","","",""
"1021","8790","8790","8790","0.017359744757413864","0.017359744757413864","0.017359744757413864","","","","","","","","","","","","","","","","","","","","","","","",""
"1022","8798","8798","8798","0.01745022088289261","0.01745022088289261","0.01745022088289261","","","","","","","","","","","","","","","","","","","","","","","",""
"1023","8807","8807","8807","0.01756724715232849","0.01756724715232849","0.01756724715232849","","","","","","","","","","","","","","","","","","","","","","","",""
"1024","8815","8815","8815","0.017522504553198814","0.017522504553198814","0.017522504553198814","","","","","","","","","","","","","","","","","","","","","","","",""
"1025","8824","8824","8824","0.017720216885209084","0.017720216885209084","0.017720216885209084","","","","","","","","","","","","","","","","","","","","","","","",""
"1026","8832","8832","8832","0.01748383603990078","0.01748383603990078","0.01748383603990078","","","","","","","","","","","","","","","","","","","","","","","",""
"1027","8841","8841","8841","0.017429249361157417","0.017429249361157417","0.017429249361157417","","","","","","","","","","","","","","","","","","","","","","","",""
"1028","8849","8849","8849","0.017619183287024498","0.017619183287024498","0.017619183287024498","","","","","","","","","","","","","","","","","","","","","","","",""
"1029","8858","8858","8858","0.01747817173600197","0.01747817173600197","0.01747817173600197","","","","","","","","","","","","","","","","","","","","","","","",""
"1030","8867","8867","8867","0.0175209641456604","0.0175209641456604","0.0175209641456604","","","","","","","","","","","","","","","","","","","","","","","",""
"1031","8876","8876","8876","0.017797864973545074","0.017797864973545074","0.017797864973545074","","","","","","","","","","","","","","","","","","","","","","","",""
"1032","8884","8884","8884","0.017464185133576393","0.017464185133576393","0.017464185133576393","","","","","","","","","","","","","","","","","","","","","","","",""
"1033","8893","8893","8893","0.01746509224176407","0.01746509224176407","0.01746509224176407","","","","","","","","","","","","","","","","","","","","","","","",""
"1034","8901","8901","8901","0.01753378100693226","0.01753378100693226","0.01753378100693226","","","","","","","","","","","","","","","","","","","","","","","",""
"1035","8910","8910","8910","0.017453577369451523","0.017453577369451523","0.017453577369451523","","","","","","","","","","","","","","","","","","","","","","","",""
"1036","8918","8918","8918","0.017345959320664406","0.017345959320664406","0.017345959320664406","","","","","","","","","","","","","","","","","","","","","","","",""
"1037","8927","8927","8927","0.017403829842805862","0.017403829842805862","0.017403829842805862","","","","","","","","","","","","","","","","","","","","","","","",""
"1038","8935","8935","8935","0.017377061769366264","0.017377061769366264","0.017377061769366264","","","","","","","","","","","","","","","","","","","","","","","",""
"1039","8944","8944","8944","0.01746504381299019","0.01746504381299019","0.01746504381299019","","","","","","","","","","","","","","","","","","","","","","","",""
"1040","8953","8953","8953","0.017481941729784012","0.017481941729784012","0.017481941729784012","","","","","","","","","","","","","","","","","","","","","","","",""
"1041","8962","8962","8962","0.017536668106913567","0.017536668106913567","0.017536668106913567","","","","","","","","","","","","","","","","","","","","","","","",""
"1042","8970","8970","8970","0.017647771164774895","0.017647771164774895","0.017647771164774895","","","","","","","","","","","","","","","","","","","","","","","",""
"1043","8979","8979","8979","0.017447741702198982","0.017447741702198982","0.017447741702198982","","","","","","","","","","","","","","","","","","","","","","","",""
"1044","8987","8987","8987","0.01744016446173191","0.01744016446173191","0.01744016446173191","","","","","","","","","","","","","","","","","","","","","","","",""
"1045","8996","8996","8996","0.01745329238474369","0.01745329238474369","0.01745329238474369","","","","","","","","","","","","","","","","","","","","","","","",""
"1046","9004","9004","9004","0.01739257015287876","0.01739257015287876","0.01739257015287876","","","","","","","","","","","","","","","","","","","","","","","",""
"1047","9013","9013","9013","0.017336217686533928","0.017336217686533928","0.017336217686533928","","","","","","","","","","","","","","","","","","","","","","","",""
"1048","9021","9021","9021","0.01733347587287426","0.01733347587287426","0.01733347587287426","","","","","","","","","","","","","","","","","","","","","","","",""
"1049","9030","9030","9030","0.017415542155504227","0.017415542155504227","0.017415542155504227","","","","","","","","","","","","","","","","","","","","","","","",""
"1050","9039","9039","9039","0.017384862527251244","0.017384862527251244","0.017384862527251244","","","","","","","","","","","","","","","","","","","","","","","",""
"1051","9048","9048","9048","0.017412520945072174","0.017412520945072174","0.017412520945072174","","","","","","","","","","","","","","","","","","","","","","","",""
"1052","9056","9056","9056","0.017545534297823906","0.017545534297823906","0.017545534297823906","","","","","","","","","","","","","","","","","","","","","","","",""
"1053","9065","9065","9065","0.01742447353899479","0.01742447353899479","0.01742447353899479","","","","","","","","","","","","","","","","","","","","","","","",""
"1054","9073","9073","9073","0.017714781686663628","0.017714781686663628","0.017714781686663628","","","","","","","","","","","","","","","","","","","","","","","",""
"1055","9082","9082","9082","0.01739603839814663","0.01739603839814663","0.01739603839814663","","","","","","","","","","","","","","","","","","","","","","","",""
"1056","9090","9090","9090","0.017421487718820572","0.017421487718820572","0.017421487718820572","","","","","","","","","","","","","","","","","","","","","","","",""
"1057","9099","9099","9099","0.017470287159085274","0.017470287159085274","0.017470287159085274","","","","","","","","","","","","","","","","","","","","","","","",""
"1058","9107","9107","9107","0.017613060772418976","0.017613060772418976","0.017613060772418976","","","","","","","","","","","","","","","","","","","","","","","",""
"1059","9116","9116","9116","0.017436115071177483","0.017436115071177483","0.017436115071177483","","","","","","","","","","","","","","","","","","","","","","","",""
"1060","9125","9125","9125","0.017359739169478416","0.017359739169478416","0.017359739169478416","","","","","","","","","","","","","","","","","","","","","","","",""
"1061","9134","9134","9134","0.01748444326221943","0.01748444326221943","0.01748444326221943","","","","","","","","","","","","","","","","","","","","","","","",""
"1062","9142","9142","9142","0.017442673444747925","0.017442673444747925","0.017442673444747925","","","","","","","","","","","","","","","","","","","","","","","",""
"1063","9151","9151","9151","0.017336776480078697","0.017336776480078697","0.017336776480078697","","","","","","","","","","","","","","","","","","","","","","","",""
"1064","9159","9159","9159","0.017349224537611008","0.017349224537611008","0.017349224537611008","","","","","","","","","","","","","","","","","","","","","","","",""
"1065","9168","9168","9168","0.01745336689054966","0.01745336689054966","0.01745336689054966","","","","","","","","","","","","","","","","","","","","","","","",""
"1066","9176","9176","9176","0.017362019047141075","0.017362019047141075","0.017362019047141075","","","","","","","","","","","","","","","","","","","","","","","",""
"1067","9185","9185","9185","0.01749340258538723","0.01749340258538723","0.01749340258538723","","","","","","","","","","","","","","","","","","","","","","","",""
"1068","9193","9193","9193","0.017466021701693535","0.017466021701693535","0.017466021701693535","","","","","","","","","","","","","","","","","","","","","","","",""
"1069","9202","9202","9202","0.017575768753886223","0.017575768753886223","0.017575768753886223","","","","","","","","","","","","","","","","","","","","","","","",""
"1070","9211","9211","9211","0.01760263741016388","0.01760263741016388","0.01760263741016388","","","","","","","","","","","","","","","","","","","","","","","",""
"1071","9220","9220","9220","0.017550025135278702","0.017550025135278702","0.017550025135278702","","","","","","","","","","","","","","","","","","","","","","","",""
"1072","9228","9228","9228","0.017412656918168068","0.017412656918168068","0.017412656918168068","","","","","","","","","","","","","","","","","","","","","","","",""
"1073","9237","9237","9237","0.017524896189570427","0.017524896189570427","0.017524896189570427","","","","","","","","","","","","","","","","","","","","","","","",""
"1074","9245","9245","9245","0.017387762665748596","0.017387762665748596","0.017387762665748596","","","","","","","","","","","","","","","","","","","","","","","",""
"1075","9254","9254","9254","0.01738714426755905","0.01738714426755905","0.01738714426755905","","","","","","","","","","","","","","","","","","","","","","","",""
"1076","9262","9262","9262","0.017546964809298515","0.017546964809298515","0.017546964809298515","","","","","","","","","","","","","","","","","","","","","","","",""
"1077","9271","9271","9271","0.017564687877893448","0.017564687877893448","0.017564687877893448","","","","","","","","","","","","","","","","","","","","","","","",""
"1078","9279","9279","9279","0.01734718680381775","0.01734718680381775","0.01734718680381775","","","","","","","","","","","","","","","","","","","","","","","",""
"1079","9288","9288","9288","0.017589615657925606","0.017589615657925606","0.017589615657925606","","","","","","","","","","","","","","","","","","","","","","","",""
"1080","9297","9297","9297","0.017343470826745033","0.017343470826745033","0.017343470826745033","","","","","","","","","","","","","","","","","","","","","","","",""
"1081","9306","9306","9306","0.01736973226070404","0.01736973226070404","0.01736973226070404","","","","","","","","","","","","","","","","","","","","","","","",""
"1082","9314","9314","9314","0.017384495586156845","0.017384495586156845","0.017384495586156845","","","","","","","","","","","","","","","","","","","","","","","",""
"1083","9323","9323","9323","0.017619483172893524","0.017619483172893524","0.017619483172893524","","","","","","","","","","","","","","","","","","","","","","","",""
"1084","9331","9331","9331","0.0174180306494236","0.0174180306494236","0.0174180306494236","","","","","","","","","","","","","","","","","","","","","","","",""
"1085","9340","9340","9340","0.017583264037966728","0.017583264037966728","0.017583264037966728","","","","","","","","","","","","","","","","","","","","","","","",""
"1086","9348","9348","9348","0.017370587214827538","0.017370587214827538","0.017370587214827538","","","","","","","","","","","","","","","","","","","","","","","",""
"1087","9357","9357","9357","0.017389006912708282","0.017389006912708282","0.017389006912708282","","","","","","","","","","","","","","","","","","","","","","","",""
"1088","9365","9365","9365","0.017507975921034813","0.017507975921034813","0.017507975921034813","","","","","","","","","","","","","","","","","","","","","","","",""
"1089","9374","9374","9374","0.017377395182847977","0.017377395182847977","0.017377395182847977","","","","","","","","","","","","","","","","","","","","","","","",""
"1090","9383","9383","9383","0.017487604171037674","0.017487604171037674","0.017487604171037674","","","","","","","","","","","","","","","","","","","","","","","",""
"1091","9392","9392","9392","0.017530860379338264","0.017530860379338264","0.017530860379338264","","","","","","","","","","","","","","","","","","","","","","","",""
"1092","9400","9400","9400","0.017583215609192848","0.017583215609192848","0.017583215609192848","","","","","","","","","","","","","","","","","","","","","","","",""
"1093","9409","9409","9409","0.017453648149967194","0.017453648149967194","0.017453648149967194","","","","","","","","","","","","","","","","","","","","","","","",""
"1094","9417","9417","9417","0.017429029569029808","0.017429029569029808","0.017429029569029808","","","","","","","","","","","","","","","","","","","","","","","",""
"1095","9426","9426","9426","0.01750272884964943","0.01750272884964943","0.01750272884964943","","","","","","","","","","","","","","","","","","","","","","","",""
"1096","9434","9434","9434","0.017402110621333122","0.017402110621333122","0.017402110621333122","","","","","","","","","","","","","","","","","","","","","","","",""
"1097","9443","9443","9443","0.017336340621113777","0.017336340621113777","0.017336340621113777","","","","","","","","","","","","","","","","","","","","","","","",""
"1098","9451","9451","9451","0.017352348193526268","0.017352348193526268","0.017352348193526268","","","","","","","","","","","","","","","","","","","","","","","",""
"1099","9460","9460","9460","0.017301401123404503","0.017301401123404503","0.017301401123404503","","","","","","","","","","","","","","","","","","","","","","","",""
"1100","9469","9469","9469","0.017570437863469124","0.017570437863469124","0.017570437863469124","","","","","","","","","","","","","","","","","","","","","","","",""
"1101","9478","9478","9478","0.017331117764115334","0.017331117764115334","0.017331117764115334","","","","","","","","","","","","","","","","","","","","","","","",""
"1102","9486","9486","9486","0.017596067860722542","0.017596067860722542","0.017596067860722542","","","","","","","","","","","","","","","","","","","","","","","",""
"1103","9495","9495","9495","0.017377465963363647","0.017377465963363647","0.017377465963363647","","","","","","","","","","","","","","","","","","","","","","","",""
"1104","9503","9503","9503","0.017449356615543365","0.017449356615543365","0.017449356615543365","","","","","","","","","","","","","","","","","","","","","","","",""
"1105","9512","9512","9512","0.017559010535478592","0.017559010535478592","0.017559010535478592","","","","","","","","","","","","","","","","","","","","","","","",""
"1106","9520","9520","9520","0.017521129921078682","0.017521129921078682","0.017521129921078682","","","","","","","","","","","","","","","","","","","","","","","",""
"1107","9529","9529","9529","0.017360594123601913","0.017360594123601913","0.017360594123601913","","","","","","","","","","","","","","","","","","","","","","","",""
"1108","9537","9537","9537","0.017529096454381943","0.017529096454381943","0.017529096454381943","","","","","","","","","","","","","","","","","","","","","","","",""
"1109","9546","9546","9546","0.01764565519988537","0.01764565519988537","0.01764565519988537","","","","","","","","","","","","","","","","","","","","","","","",""
"1110","9555","9555","9555","0.017430182546377182","0.017430182546377182","0.017430182546377182","","","","","","","","","","","","","","","","","","","","","","","",""
"1111","9564","9564","9564","0.01742527261376381","0.01742527261376381","0.01742527261376381","","","","","","","","","","","","","","","","","","","","","","","",""
"1112","9572","9572","9572","0.017368413507938385","0.017368413507938385","0.017368413507938385","","","","","","","","","","","","","","","","","","","","","","","",""
"1113","9581","9581","9581","0.017324266955256462","0.017324266955256462","0.017324266955256462","","","","","","","","","","","","","","","","","","","","","","","",""
"1114","9589","9589","9589","0.01731797307729721","0.01731797307729721","0.01731797307729721","","","","","","","","","","","","","","","","","","","","","","","",""
"1115","9598","9598","9598","0.01737673394382","0.01737673394382","0.01737673394382","","","","","","","","","","","","","","","","","","","","","","","",""
"1116","9606","9606","9606","0.017400499433279037","0.017400499433279037","0.017400499433279037","","","","","","","","","","","","","","","","","","","","","","","",""
"1117","9615","9615","9615","0.01735529489815235","0.01735529489815235","0.01735529489815235","","","","","","","","","","","","","","","","","","","","","","","",""
"1118","9623","9623","9623","0.01739555224776268","0.01739555224776268","0.01739555224776268","","","","","","","","","","","","","","","","","","","","","","","",""
"1119","9632","9632","9632","0.017450494691729546","0.017450494691729546","0.017450494691729546","","","","","","","","","","","","","","","","","","","","","","","",""
"1120","9641","9641","9641","0.01744181476533413","0.01744181476533413","0.01744181476533413","","","","","","","","","","","","","","","","","","","","","","","",""
"1121","9650","9650","9650","0.017419463023543358","0.017419463023543358","0.017419463023543358","","","","","","","","","","","","","","","","","","","","","","","",""
"1122","9658","9658","9658","0.017372986301779747","0.017372986301779747","0.017372986301779747","","","","","","","","","","","","","","","","","","","","","","","",""
"1123","9667","9667","9667","0.01772145740687847","0.01772145740687847","0.01772145740687847","","","","","","","","","","","","","","","","","","","","","","","",""
"1124","9675","9675","9675","0.017331726849079132","0.017331726849079132","0.017331726849079132","","","","","","","","","","","","","","","","","","","","","","","",""
"1125","9684","9684","9684","0.017339911311864853","0.017339911311864853","0.017339911311864853","","","","","","","","","","","","","","","","","","","","","","","",""
"1126","9692","9692","9692","0.017252670601010323","0.017252670601010323","0.017252670601010323","","","","","","","","","","","","","","","","","","","","","","","",""
"1127","9701","9701","9701","0.017314745113253593","0.017314745113253593","0.017314745113253593","","","","","","","","","","","","","","","","","","","","","","","",""
"1128","9709","9709","9709","0.01747824251651764","0.01747824251651764","0.01747824251651764","","","","","","","","","","","","","","","","","","","","","","","",""
"1129","9718","9718","9718","0.017317183315753937","0.017317183315753937","0.017317183315753937","","","","","","","","","","","","","","","","","","","","","","","",""
"1130","9727","9727","9727","0.017365798354148865","0.017365798354148865","0.017365798354148865","","","","","","","","","","","","","","","","","","","","","","","",""
"1131","9736","9736","9736","0.01757248491048813","0.01757248491048813","0.01757248491048813","","","","","","","","","","","","","","","","","","","","","","","",""
"1132","9744","9744","9744","0.0173396747559309","0.0173396747559309","0.0173396747559309","","","","","","","","","","","","","","","","","","","","","","","",""
"1133","9753","9753","9753","0.017366772517561913","0.017366772517561913","0.017366772517561913","","","","","","","","","","","","","","","","","","","","","","","",""
"1134","9761","9761","9761","0.017546063289046288","0.017546063289046288","0.017546063289046288","","","","","","","","","","","","","","","","","","","","","","","",""
"1135","9770","9770","9770","0.017453094944357872","0.017453094944357872","0.017453094944357872","","","","","","","","","","","","","","","","","","","","","","","",""
"1136","9778","9778","9778","0.017402445897459984","0.017402445897459984","0.017402445897459984","","","","","","","","","","","","","","","","","","","","","","","",""
"1137","9787","9787","9787","0.017393697053194046","0.017393697053194046","0.017393697053194046","","","","","","","","","","","","","","","","","","","","","","","",""
"1138","9795","9795","9795","0.017271805554628372","0.017271805554628372","0.017271805554628372","","","","","","","","","","","","","","","","","","","","","","","",""
"1139","9804","9804","9804","0.017480220645666122","0.017480220645666122","0.017480220645666122","","","","","","","","","","","","","","","","","","","","","","","",""
"1140","9813","9813","9813","0.017444072291254997","0.017444072291254997","0.017444072291254997","","","","","","","","","","","","","","","","","","","","","","","",""
"1141","9822","9822","9822","0.017581075429916382","0.017581075429916382","0.017581075429916382","","","","","","","","","","","","","","","","","","","","","","","",""
"1142","9830","9830","9830","0.017368948087096214","0.017368948087096214","0.017368948087096214","","","","","","","","","","","","","","","","","","","","","","","",""
"1143","9839","9839","9839","0.017401210963726044","0.017401210963726044","0.017401210963726044","","","","","","","","","","","","","","","","","","","","","","","",""
"1144","9847","9847","9847","0.017397228628396988","0.017397228628396988","0.017397228628396988","","","","","","","","","","","","","","","","","","","","","","","",""
"1145","9856","9856","9856","0.017354514449834824","0.017354514449834824","0.017354514449834824","","","","","","","","","","","","","","","","","","","","","","","",""
"1146","9864","9864","9864","0.017309146001935005","0.017309146001935005","0.017309146001935005","","","","","","","","","","","","","","","","","","","","","","","",""
"1147","9873","9873","9873","0.017473286017775536","0.017473286017775536","0.017473286017775536","","","","","","","","","","","","","","","","","","","","","","","",""
"1148","9881","9881","9881","0.017446916550397873","0.017446916550397873","0.017446916550397873","","","","","","","","","","","","","","","","","","","","","","","",""
"1149","9890","9890","9890","0.0172715000808239","0.0172715000808239","0.0172715000808239","","","","","","","","","","","","","","","","","","","","","","","",""
"1150","9899","9899","9899","0.01730857603251934","0.01730857603251934","0.01730857603251934","","","","","","","","","","","","","","","","","","","","","","","",""
"1151","9908","9908","9908","0.0173769760876894","0.0173769760876894","0.0173769760876894","","","","","","","","","","","","","","","","","","","","","","","",""
"1152","9916","9916","9916","0.01738886348903179","0.01738886348903179","0.01738886348903179","","","","","","","","","","","","","","","","","","","","","","","",""
"1153","9925","9925","9925","0.017311446368694305","0.017311446368694305","0.017311446368694305","","","","","","","","","","","","","","","","","","","","","","","",""
"1154","9933","9933","9933","0.017374811694025993","0.017374811694025993","0.017374811694025993","","","","","","","","","","","","","","","","","","","","","","","",""
"1155","9942","9942","9942","0.01729276217520237","0.01729276217520237","0.01729276217520237","","","","","","","","","","","","","","","","","","","","","","","",""
"1156","9950","9950","9950","0.0173190850764513","0.0173190850764513","0.0173190850764513","","","","","","","","","","","","","","","","","","","","","","","",""
"1157","9959","9959","9959","0.017288057133555412","0.017288057133555412","0.017288057133555412","","","","","","","","","","","","","","","","","","","","","","","",""
"1158","9967","9967","9967","0.017332497984170914","0.017332497984170914","0.017332497984170914","","","","","","","","","","","","","","","","","","","","","","","",""
"1159","9976","9976","9976","0.01738603040575981","0.01738603040575981","0.01738603040575981","","","","","","","","","","","","","","","","","","","","","","","",""
"1160","9985","9985","9985","0.017594851553440094","0.017594851553440094","0.017594851553440094","","","","","","","","","","","","","","","","","","","","","","","",""
"1161","9994","9994","9994","0.01728138141334057","0.01728138141334057","0.01728138141334057","","","","","","","","","","","","","","","","","","","","","","","",""
"1162","10002","10002","10002","0.01732703484594822","0.01732703484594822","0.01732703484594822","","","","","","","","","","","","","","","","","","","","","","","",""
"1163","10011","10011","10011","0.017374400049448013","0.017374400049448013","0.017374400049448013","","","","","","","","","","","","","","","","","","","","","","","",""
"1164","10019","10019","10019","0.01729450561106205","0.01729450561106205","0.01729450561106205","","","","","","","","","","","","","","","","","","","","","","","",""
"1165","10028","10028","10028","0.017352094873785973","0.017352094873785973","0.017352094873785973","","","","","","","","","","","","","","","","","","","","","","","",""
"1166","10036","10036","10036","0.01722852885723114","0.01722852885723114","0.01722852885723114","","","","","","","","","","","","","","","","","","","","","","","",""
"1167","10045","10045","10045","0.017495643347501755","0.017495643347501755","0.017495643347501755","","","","","","","","","","","","","","","","","","","","","","","",""
"1168","10053","10053","10053","0.017410732805728912","0.017410732805728912","0.017410732805728912","","","","","","","","","","","","","","","","","","","","","","","",""
"1169","10062","10062","10062","0.01741727627813816","0.01741727627813816","0.01741727627813816","","","","","","","","","","","","","","","","","","","","","","","",""
"1170","10071","10071","10071","0.017322583124041557","0.017322583124041557","0.017322583124041557","","","","","","","","","","","","","","","","","","","","","","","",""
"1171","10080","10080","10080","0.01745649427175522","0.01745649427175522","0.01745649427175522","","","","","","","","","","","","","","","","","","","","","","","",""
"1172","10088","10088","10088","0.01729458197951317","0.01729458197951317","0.01729458197951317","","","","","","","","","","","","","","","","","","","","","","","",""
"1173","10097","10097","10097","0.017487339675426483","0.017487339675426483","0.017487339675426483","","","","","","","","","","","","","","","","","","","","","","","",""
"1174","10105","10105","10105","0.01740504801273346","0.01740504801273346","0.01740504801273346","","","","","","","","","","","","","","","","","","","","","","","",""
"1175","10114","10114","10114","0.017324598506093025","0.017324598506093025","0.017324598506093025","","","","","","","","","","","","","","","","","","","","","","","",""
"1176","10122","10122","10122","0.01720181480050087","0.01720181480050087","0.01720181480050087","","","","","","","","","","","","","","","","","","","","","","","",""
"1177","10131","10131","10131","0.017337333410978317","0.017337333410978317","0.017337333410978317","","","","","","","","","","","","","","","","","","","","","","","",""
"1178","10139","10139","10139","0.01731627620756626","0.01731627620756626","0.01731627620756626","","","","","","","","","","","","","","","","","","","","","","","",""
"1179","10148","10148","10148","0.017253099009394646","0.017253099009394646","0.017253099009394646","","","","","","","","","","","","","","","","","","","","","","","",""
"1180","10157","10157","10157","0.01734917052090168","0.01734917052090168","0.01734917052090168","","","","","","","","","","","","","","","","","","","","","","","",""
"1181","10166","10166","10166","0.017445221543312073","0.017445221543312073","0.017445221543312073","","","","","","","","","","","","","","","","","","","","","","","",""
"1182","10174","10174","10174","0.017281029373407364","0.017281029373407364","0.017281029373407364","","","","","","","","","","","","","","","","","","","","","","","",""
"1183","10183","10183","10183","0.01729641854763031","0.01729641854763031","0.01729641854763031","","","","","","","","","","","","","","","","","","","","","","","",""
"1184","10191","10191","10191","0.017569273710250854","0.017569273710250854","0.017569273710250854","","","","","","","","","","","","","","","","","","","","","","","",""
"1185","10200","10200","10200","0.017382202669978142","0.017382202669978142","0.017382202669978142","","","","","","","","","","","","","","","","","","","","","","","",""
"1186","10208","10208","10208","0.01741441898047924","0.01741441898047924","0.01741441898047924","","","","","","","","","","","","","","","","","","","","","","","",""
"1187","10217","10217","10217","0.01744413562119007","0.01744413562119007","0.01744413562119007","","","","","","","","","","","","","","","","","","","","","","","",""
"1188","10225","10225","10225","0.017389798536896706","0.017389798536896706","0.017389798536896706","","","","","","","","","","","","","","","","","","","","","","","",""
"1189","10234","10234","10234","0.017441807314753532","0.017441807314753532","0.017441807314753532","","","","","","","","","","","","","","","","","","","","","","","",""
